time;lat;lon;alt;roll;pitch;head;ub;nsat
0:00:22.68;45.042994;37.384696;623.534;0.0;0.0;0.0;0;0
0:00:22.96;45.042996;37.385253;623.527;0.0;0.0;0.0;0;0
0:00:23.24;45.04283;37.384743;623.513;0.0;0.0;0.0;0;0
0:00:23.51;45.042925;37.384705;623.521;0.0;0.0;0.0;0;0
0:00:23.81;45.04291;37.384998;623.532;0.0;0.0;0.0;0;0
0:00:24.08;45.042906;37.38503;623.548;0.0;0.0;0.0;0;0
0:00:24.37;45.042906;37.38503;623.543;0.0;0.0;0.0;0;0
0:00:24.64;45.042906;37.38503;623.531;0.0;0.0;0.0;0;0
0:00:24.93;45.042764;37.384928;623.53;0.0;0.0;0.0;0;0
0:00:25.21;45.042764;37.384928;623.526;0.0;0.0;0.0;0;0
0:00:25.49;45.042764;37.384928;623.52;0.0;0.0;0.0;0;0
0:00:25.77;45.042791;37.384741;623.524;0.0;0.0;0.0;0;0
0:00:26.05;45.042791;37.384741;623.523;0.0;0.0;0.0;0;0
0:00:26.32;45.042791;37.384741;623.517;0.0;0.0;0.0;0;0
0:00:26.61;45.042854;37.384379;623.521;0.0;0.0;0.0;0;0
0:00:26.88;45.042879;37.384515;623.522;0.0;0.0;0.0;0;0
0:00:27.17;45.04293;37.384459;623.516;0.0;0.0;0.0;0;0
0:00:27.45;45.042933;37.384431;623.529;0.0;0.0;0.0;0;0
0:00:27.73;45.042933;37.384431;623.531;0.0;0.0;0.0;0;0
0:00:28.01;45.042933;37.384431;623.533;0.0;0.0;0.0;0;0
0:00:28.29;45.042941;37.38416;623.544;0.0;0.0;0.0;0;0
0:00:28.59;45.042941;37.38416;623.531;0.0;0.0;0.0;0;0
0:00:28.88;45.042907;37.384477;623.536;0.0;0.0;0.0;0;0
0:00:29.17;45.042859;37.38419;623.55;0.0;0.0;0.0;0;0
0:00:29.44;45.042952;37.38392;623.546;0.0;0.0;0.0;0;0
0:00:29.73;45.042909;37.384122;623.541;0.0;0.0;0.0;0;0
0:00:30.01;45.042941;37.384268;623.537;0.0;0.0;0.0;0;0
0:00:30.28;45.042941;37.384268;623.529;0.0;0.0;0.0;0;0
0:00:30.58;45.042882;37.383842;623.533;0.0;0.0;0.0;0;0
0:00:30.87;45.042905;37.383682;623.531;0.0;0.0;0.0;0;0
0:00:31.15;45.042905;37.383682;623.529;0.0;0.0;0.0;0;0
0:00:31.44;45.042905;37.383682;623.533;0.0;0.0;0.0;0;0
0:00:31.72;45.042909;37.383651;623.53;0.0;0.0;0.0;0;0
0:00:32.00;45.042909;37.383651;623.527;0.0;0.0;0.0;0;0
0:00:32.29;45.042909;37.383651;623.527;0.0;0.0;0.0;0;0
0:00:32.56;45.042919;37.383572;623.531;0.0;0.0;0.0;0;0
0:00:32.85;45.042919;37.383572;623.521;0.0;0.0;0.0;0;0
0:00:33.12;45.042919;37.383572;623.518;0.0;0.0;0.0;0;0
0:00:33.41;45.042937;37.383433;623.515;0.0;0.0;0.0;0;0
0:00:33.68;45.043088;37.383575;623.518;0.0;0.0;0.0;0;0
0:00:33.98;45.043088;37.383575;623.513;0.0;0.0;0.0;0;0
0:00:34.25;45.043092;37.383535;623.51;0.0;0.0;0.0;0;0
0:00:34.56;45.043092;37.383535;623.512;0.0;0.0;0.0;0;0
0:00:34.84;45.043092;37.383535;623.503;0.0;0.0;0.0;0;0
0:00:35.11;45.043086;37.383587;623.513;0.0;0.0;0.0;0;0
0:00:35.38;45.042842;37.383281;623.535;0.0;0.0;0.0;0;0
0:00:35.65;45.042842;37.383281;623.543;0.0;0.0;0.0;0;0
0:00:35.93;45.042923;37.383626;623.544;0.0;0.0;0.0;0;0
0:00:36.20;45.042987;37.383421;623.547;0.0;0.0;0.0;0;0
0:00:36.49;45.043191;37.383184;623.524;0.0;0.0;0.0;0;0
0:00:36.76;45.043197;37.382968;623.517;0.0;0.0;0.0;0;0
0:00:37.05;45.043197;37.382968;623.513;0.0;0.0;0.0;0;0
0:00:37.32;45.042879;37.382929;623.502;0.0;0.0;0.0;0;0
0:00:37.61;45.042924;37.382905;623.491;0.0;0.0;0.0;0;0
0:00:37.89;45.042924;37.382905;623.471;0.0;0.0;0.0;0;0
0:00:38.17;45.042924;37.382905;623.472;0.0;0.0;0.0;0;0
0:00:38.45;45.042925;37.382899;623.467;0.0;0.0;0.0;0;0
0:00:38.73;45.042925;37.382899;623.454;0.0;0.0;0.0;0;0
0:00:39.00;45.042925;37.382899;623.456;0.0;0.0;0.0;0;0
0:00:39.28;45.042934;37.382827;623.451;0.0;0.0;0.0;0;0
0:00:39.57;45.042934;37.382827;623.455;0.0;0.0;0.0;0;0
0:00:39.85;45.042934;37.382827;623.458;0.0;0.0;0.0;0;0
0:00:40.13;45.042945;37.382745;623.455;0.0;0.0;0.0;0;0
0:00:40.40;45.042945;37.382745;623.459;0.0;0.0;0.0;0;0
0:00:40.69;45.042945;37.382745;623.453;0.0;0.0;0.0;0;0
0:00:40.97;45.042969;37.38299;623.455;0.0;0.0;0.0;0;0
0:00:41.24;45.042838;37.382736;623.453;0.0;0.0;0.0;0;0
0:00:41.54;45.042797;37.382481;623.458;0.0;0.0;0.0;0;0
0:00:41.83;45.042928;37.382833;623.46;0.0;0.0;0.0;0;0
0:00:42.09;45.042928;37.382833;623.461;0.0;0.0;0.0;0;0
0:00:42.38;45.042928;37.382833;623.461;0.0;0.0;0.0;0;0
0:00:42.65;45.042962;37.382561;623.459;0.0;0.0;0.0;0;0
0:00:42.92;45.042991;37.382569;623.458;0.0;0.0;0.0;0;0
0:00:43.21;45.042885;37.382401;623.453;0.0;0.0;0.0;0;0
0:00:43.49;45.042885;37.382402;623.451;0.0;0.0;0.0;0;0
0:00:43.77;45.042885;37.382402;623.441;0.0;0.0;0.0;0;0
0:00:44.04;45.042885;37.382402;623.437;0.0;0.0;0.0;0;0
0:00:44.32;45.042905;37.382289;623.426;0.0;0.0;0.0;0;0
0:00:44.60;45.042905;37.382289;623.42;0.0;0.0;0.0;0;0
0:00:44.89;45.042905;37.382289;623.405;0.0;0.0;0.0;0;0
0:00:45.17;45.042904;37.382295;623.4;0.0;0.0;0.0;0;0
0:00:45.45;45.042904;37.382295;623.389;0.0;0.0;0.0;0;0
0:00:45.74;45.042904;37.382295;623.385;0.0;0.0;0.0;0;0
0:00:46.04;45.042924;37.38218;623.373;0.0;0.0;0.0;0;0
0:00:46.35;45.043012;37.381927;623.376;0.0;0.0;0.0;0;0
0:00:46.65;45.043012;37.381927;623.374;0.0;0.0;0.0;0;0
0:00:46.94;45.043012;37.381922;623.373;0.0;0.0;0.0;0;0
0:00:47.21;45.043012;37.381922;623.373;0.0;0.0;0.0;0;0
0:00:47.49;45.043012;37.381922;623.356;0.0;0.0;0.0;0;0
0:00:47.78;45.043012;37.381931;623.36;0.0;0.0;0.0;0;0
0:00:48.04;45.043012;37.381931;623.36;0.0;0.0;0.0;0;0
0:00:48.33;45.043012;37.381931;623.339;0.0;0.0;0.0;0;0
0:00:48.61;45.043019;37.381529;623.329;0.0;0.0;0.0;0;0
0:00:48.88;45.043019;37.381529;623.331;0.0;0.0;0.0;0;0
0:00:49.18;45.043019;37.381529;623.331;0.0;0.0;0.0;0;0
0:00:49.45;45.043017;37.381743;623.302;0.0;0.0;0.0;0;0
0:00:49.73;45.042868;37.381859;623.291;0.0;0.0;0.0;0;0
0:00:50.01;45.042868;37.381859;623.292;0.0;0.0;0.0;0;0
0:00:50.29;45.042905;37.381681;623.292;0.0;0.0;0.0;0;0
0:00:50.57;45.042905;37.381681;623.289;0.0;0.0;0.0;0;0
0:00:50.85;45.042905;37.381681;623.291;0.0;0.0;0.0;0;0
0:00:51.13;45.042975;37.381458;623.281;0.0;0.0;0.0;0;0
0:00:51.42;45.042975;37.381458;623.276;0.0;0.0;0.0;0;0
0:00:51.69;45.042975;37.381458;623.269;0.0;0.0;0.0;0;0
0:00:51.97;45.042975;37.381455;623.252;0.0;0.0;0.0;0;0
0:00:52.24;45.042975;37.381455;623.245;0.0;0.0;0.0;0;0
0:00:52.54;45.042975;37.381455;623.236;0.0;0.0;0.0;0;0
0:00:52.82;45.043005;37.381301;623.218;0.0;0.0;0.0;0;0
0:00:53.09;45.043005;37.381301;623.211;0.0;0.0;0.0;0;0
0:00:53.37;45.043005;37.381301;623.204;0.0;0.0;0.0;0;0
0:00:53.65;45.042994;37.381179;623.192;0.0;0.0;0.0;0;0
0:00:53.93;45.042994;37.381179;623.188;0.0;0.0;0.0;0;0
0:00:54.20;45.042994;37.381179;623.177;0.0;0.0;0.0;0;0
0:00:54.49;45.043011;37.381034;623.17;0.0;0.0;0.0;0;0
0:00:54.77;45.043011;37.381034;623.169;0.0;0.0;0.0;0;0
0:00:55.05;45.043011;37.381034;623.161;0.0;0.0;0.0;0;0
0:00:55.33;45.04301;37.381044;623.145;0.0;0.0;0.0;0;0
0:00:55.62;45.04301;37.381044;623.149;0.0;0.0;0.0;0;0
0:00:55.89;45.04301;37.381044;623.158;0.0;0.0;0.0;0;0
0:00:56.18;45.043024;37.380921;623.154;0.0;0.0;0.0;0;0
0:00:56.45;45.043024;37.380921;623.14;0.0;0.0;0.0;0;0
0:00:56.73;45.043024;37.380921;623.132;0.0;0.0;0.0;0;0
0:00:57.01;45.043014;37.381003;623.12;0.0;0.0;0.0;0;0
0:00:57.28;45.043014;37.381003;623.106;0.0;0.0;0.0;0;0
0:00:57.57;45.043014;37.381003;623.097;0.0;0.0;0.0;0;0
0:00:57.92;45.043045;37.380744;623.084;0.0;0.0;0.0;0;0
0:00:58.21;45.043454;37.380228;623.071;0.0;0.0;0.0;0;0
0:00:58.49;45.043454;37.380228;623.054;0.0;0.0;0.0;0;0
0:00:58.77;45.043454;37.38023;623.053;0.0;0.0;0.0;0;0
0:00:59.05;45.043454;37.38023;623.049;0.0;0.0;0.0;0;0
0:00:59.33;45.043454;37.38023;623.042;0.0;0.0;0.0;0;0
0:00:59.61;45.043437;37.380082;623.038;0.0;0.0;0.0;0;0
0:00:59.89;45.043436;37.380139;623.019;0.0;0.0;0.0;0;0
0:01:00.17;45.043436;37.380139;623.012;0.0;0.0;0.0;0;0
0:01:00.45;45.04345;37.38;623.01;0.0;0.0;0.0;0;0
0:01:00.73;45.04345;37.38;623.008;0.0;0.0;0.0;0;0
0:01:01.02;45.04308;37.380315;623.011;0.0;0.0;0.0;0;0
0:01:01.30;45.043079;37.380325;623.006;0.0;0.0;0.0;0;0
0:01:01.59;45.043079;37.380325;623.0;0.0;0.0;0.0;0;0
0:01:01.85;45.043079;37.380325;623.001;0.0;0.0;0.0;0;0
0:01:02.15;45.043077;37.380378;623.014;0.0;0.0;0.0;0;0
0:01:02.41;45.043077;37.380378;623.007;0.0;0.0;0.0;0;0
0:01:02.69;45.043077;37.380378;622.998;0.0;0.0;0.0;0;0
0:01:02.98;45.043079;37.380327;622.977;0.0;0.0;0.0;0;0
0:01:03.26;45.043079;37.380327;622.981;0.0;0.0;0.0;0;0
0:01:03.53;45.043079;37.380327;622.971;0.0;0.0;0.0;0;0
0:01:03.81;45.043089;37.380139;622.956;0.0;0.0;0.0;0;0
0:01:04.09;45.043089;37.380139;622.945;0.0;0.0;0.0;0;0
0:01:04.37;45.043089;37.380139;622.915;0.0;0.0;0.0;0;0
0:01:04.71;45.043093;37.380044;622.912;0.0;0.0;0.0;0;0
0:01:04.97;45.043093;37.380044;622.899;0.0;0.0;0.0;0;0
0:01:05.26;45.043093;37.380044;622.889;0.0;0.0;0.0;0;0
0:01:05.54;45.043003;37.37948;622.883;0.0;0.0;0.0;0;0
0:01:05.83;45.043003;37.37948;622.87;0.0;0.0;0.0;0;0
0:01:06.09;45.042357;37.379757;622.861;0.0;0.0;0.0;0;0
0:01:06.41;45.042402;37.379557;622.852;0.0;0.0;0.0;0;0
0:01:06.69;45.042402;37.379557;622.84;0.0;0.0;0.0;0;0
0:01:06.99;45.042402;37.379557;622.838;0.0;0.0;0.0;0;0
0:01:07.28;45.042404;37.379551;622.825;0.0;0.0;0.0;0;0
0:01:07.58;45.042611;37.37923;622.815;0.0;0.0;0.0;0;0
0:01:07.86;45.043012;37.379455;622.804;0.0;0.0;0.0;0;0
0:01:08.15;45.043016;37.379415;622.794;0.0;0.0;0.0;0;0
0:01:08.43;45.043016;37.379415;622.773;0.0;0.0;0.0;0;0
0:01:08.73;45.043016;37.379415;622.756;0.0;0.0;0.0;0;0
0:01:09.02;45.04302;37.379378;622.743;0.0;0.0;0.0;0;0
0:01:09.29;45.04302;37.379378;622.735;0.0;0.0;0.0;0;0
0:01:09.57;45.04302;37.379378;622.726;0.0;0.0;0.0;0;0
0:01:09.87;45.043091;37.378657;622.705;0.0;0.0;0.0;0;0
0:01:10.14;45.043091;37.378657;622.688;0.0;0.0;0.0;0;0
0:01:10.42;45.043091;37.378657;622.654;0.0;0.0;0.0;0;0
0:01:10.72;45.04325;37.376777;622.616;0.0;0.0;0.0;0;0
0:01:11.01;45.04325;37.376777;622.609;0.0;0.0;0.0;0;0
0:01:11.29;45.04325;37.376777;622.605;0.0;0.0;0.0;0;0
0:01:11.58;45.043252;37.376586;622.606;0.0;0.0;0.0;0;0
0:01:11.87;45.043252;37.376586;622.601;0.0;0.0;0.0;0;0
0:01:12.15;45.043252;37.376586;622.625;0.0;0.0;0.0;0;0
0:01:12.42;45.043253;37.376311;622.666;0.0;0.0;0.0;0;0
0:01:12.70;45.043253;37.376311;622.698;0.0;0.0;0.0;0;0
0:01:12.98;45.043253;37.376311;622.704;0.0;0.0;0.0;0;0
0:01:13.25;45.04346;37.378529;622.705;0.0;0.0;0.0;0;0
0:01:13.53;45.04346;37.378529;622.643;0.0;0.0;0.0;0;0
0:01:13.81;45.04346;37.378529;622.623;0.0;0.0;0.0;0;0
0:01:14.09;45.043213;37.378081;622.637;0.0;0.0;0.0;0;0
0:01:14.38;45.043213;37.378081;622.713;0.0;0.0;0.0;0;0
0:01:14.65;45.043213;37.378081;622.747;0.0;0.0;0.0;0;0
0:01:14.94;45.043311;37.378249;622.738;0.0;0.0;0.0;0;0
0:01:15.21;45.043311;37.378249;622.684;0.0;0.0;0.0;0;0
0:01:15.49;45.043311;37.378249;622.641;0.0;0.0;0.0;0;0
0:01:15.77;45.043458;37.37851;622.598;0.0;0.0;0.0;0;0
0:01:16.06;45.043458;37.37851;622.593;0.0;0.0;0.0;0;0
0:01:16.33;45.043458;37.37851;622.58;0.0;0.0;0.0;0;0
0:01:16.63;45.043516;37.378609;622.549;0.0;0.0;0.0;0;0
0:01:16.89;45.043516;37.378609;622.524;0.0;0.0;0.0;0;0
0:01:17.19;45.043516;37.378609;622.505;0.0;0.0;0.0;0;0
0:01:17.45;45.043693;37.378918;622.504;0.0;0.0;0.0;0;0
0:01:17.75;45.043097;37.378178;622.497;0.0;0.0;0.0;0;0
0:01:18.01;45.043097;37.378178;622.482;0.0;0.0;0.0;0;0
0:01:18.29;45.043179;37.378297;622.497;0.0;0.0;0.0;0;0
0:01:18.57;45.043179;37.378297;622.507;0.0;0.0;0.0;0;0
0:01:18.85;45.043179;37.378297;622.513;0.0;0.0;0.0;0;0
0:01:19.13;45.042858;37.377802;622.508;0.0;0.0;0.0;0;0
0:01:19.41;45.042858;37.377802;622.502;0.0;0.0;0.0;0;0
0:01:19.69;45.042858;37.377802;622.471;0.0;0.0;0.0;0;0
0:01:19.98;45.042738;37.377631;622.449;0.0;0.0;0.0;0;0
0:01:20.25;45.042738;37.377631;622.427;0.0;0.0;0.0;0;0
0:01:20.54;45.042738;37.377631;622.388;0.0;0.0;0.0;0;0
0:01:20.83;45.042636;37.377488;622.384;0.0;0.0;0.0;0;0
0:01:21.12;45.042636;37.377488;622.373;0.0;0.0;0.0;0;0
0:01:21.42;45.042636;37.377488;622.359;0.0;0.0;0.0;0;0
0:01:21.71;45.042587;37.377418;622.336;0.0;0.0;0.0;0;0
0:01:22.01;45.042587;37.377418;622.319;0.0;0.0;0.0;0;0
0:01:22.29;45.042587;37.377418;622.312;0.0;0.0;0.0;0;0
0:01:22.60;45.042483;37.377269;622.313;0.0;0.0;0.0;0;0
0:01:22.89;45.042483;37.377269;622.301;0.0;0.0;0.0;0;0
0:01:23.19;45.042483;37.377269;622.287;0.0;0.0;0.0;0;0
0:01:23.50;45.042473;37.377255;622.25;0.0;0.0;0.0;0;0
0:01:23.81;45.042473;37.377255;622.224;0.0;0.0;0.0;0;0
0:01:24.10;45.042473;37.377255;622.227;0.0;0.0;0.0;0;0
0:01:24.41;45.042362;37.377101;622.242;0.0;0.0;0.0;0;0
0:01:24.70;45.042362;37.377101;622.25;0.0;0.0;0.0;0;0
0:01:25.00;45.042362;37.377101;622.275;0.0;0.0;0.0;0;0
0:01:25.31;45.042431;37.377194;622.27;0.0;0.0;0.0;0;0
0:01:25.62;45.042431;37.377194;622.247;0.0;0.0;0.0;0;0
0:01:25.90;45.042431;37.377194;622.228;0.0;0.0;0.0;0;0
0:01:26.22;45.042412;37.377167;622.221;0.0;0.0;0.0;0;0
0:01:26.50;45.042412;37.377167;622.213;0.0;0.0;0.0;0;0
0:01:26.80;45.042412;37.377167;622.211;0.0;0.0;0.0;0;0
0:01:27.11;45.04236;37.377094;622.207;0.0;0.0;0.0;0;0
0:01:27.41;45.04236;37.377094;622.224;0.0;0.0;0.0;0;0
0:01:27.72;45.04236;37.377094;622.221;0.0;0.0;0.0;0;0
0:01:28.04;45.04233;37.377051;622.235;0.0;0.0;0.0;0;0
0:01:28.33;45.04233;37.377051;622.227;0.0;0.0;0.0;0;0
0:01:28.63;45.04233;37.377051;622.223;0.0;0.0;0.0;0;0
0:01:28.94;45.042306;37.377017;622.217;0.0;0.0;0.0;0;0
0:01:29.24;45.042306;37.377017;622.197;0.0;0.0;0.0;0;0
0:01:29.54;45.042306;37.377017;622.192;0.0;0.0;0.0;0;0
0:01:29.83;45.042285;37.376986;622.16;0.0;0.0;0.0;0;0
0:01:30.14;45.042285;37.376986;622.157;0.0;0.0;0.0;0;0
0:01:30.43;45.042285;37.376986;622.161;0.0;0.0;0.0;0;0
0:01:30.74;45.042189;37.376848;622.166;0.0;0.0;0.0;0;0
0:01:31.03;45.042189;37.376848;622.159;0.0;0.0;0.0;0;0
0:01:31.32;45.042189;37.376848;622.157;0.0;0.0;0.0;0;0
0:01:31.63;45.042164;37.376812;622.166;0.0;0.0;0.0;0;0
0:01:31.93;45.042164;37.376812;622.173;0.0;0.0;0.0;0;0
0:01:32.23;45.042164;37.376812;622.178;0.0;0.0;0.0;0;0
0:01:32.54;45.042108;37.376731;622.179;0.0;0.0;0.0;0;0
0:01:32.83;45.042108;37.376731;622.155;0.0;0.0;0.0;0;0
0:01:33.13;45.042108;37.376731;622.149;0.0;0.0;0.0;0;0
0:01:33.43;45.042084;37.376696;622.14;0.0;0.0;0.0;0;0
0:01:33.73;45.042084;37.376696;622.134;0.0;0.0;0.0;0;0
0:01:34.04;45.042084;37.376696;622.12;0.0;0.0;0.0;0;0
0:01:34.33;45.042045;37.376641;622.129;0.0;0.0;0.0;0;0
0:01:34.63;45.042045;37.376641;622.131;0.0;0.0;0.0;0;0
0:01:34.92;45.042045;37.376641;622.116;0.0;0.0;0.0;0;0
0:01:35.23;45.042028;37.376616;622.118;0.0;0.0;0.0;0;0
0:01:35.53;45.042028;37.376616;622.114;0.0;0.0;0.0;0;0
0:01:35.83;45.042028;37.376616;622.117;0.0;0.0;0.0;0;0
0:01:36.14;45.041989;37.376558;622.111;0.0;0.0;0.0;0;0
0:01:36.43;45.041989;37.376558;622.124;0.0;0.0;0.0;0;0
0:01:36.72;45.041989;37.376558;622.123;0.0;0.0;0.0;0;0
0:01:37.04;45.041949;37.376502;622.118;0.0;0.0;0.0;0;0
0:01:37.34;45.041949;37.376502;622.114;0.0;0.0;0.0;0;0
0:01:37.63;45.041949;37.376502;622.107;0.0;0.0;0.0;0;0
0:01:37.95;45.041937;37.376485;622.099;0.0;0.0;0.0;0;0
0:01:38.23;45.041937;37.376485;622.088;0.0;0.0;0.0;0;0
0:01:38.53;45.041937;37.376485;622.064;0.0;0.0;0.0;0;0
0:01:38.84;45.041861;37.376378;622.082;0.0;0.0;0.0;0;0
0:01:39.15;45.041861;37.376378;622.074;0.0;0.0;0.0;0;0
0:01:39.46;45.041861;37.376378;622.063;0.0;0.0;0.0;0;0
0:01:39.75;45.04179;37.376274;622.055;0.0;0.0;0.0;0;0
0:01:40.04;45.04179;37.376274;622.054;0.0;0.0;0.0;0;0
0:01:40.34;45.04179;37.376274;622.046;0.0;0.0;0.0;0;0
0:01:40.63;45.041747;37.376211;622.038;0.0;0.0;0.0;0;0
0:01:40.94;45.041747;37.376211;622.039;0.0;0.0;0.0;0;0
0:01:41.24;45.041747;37.376211;622.039;0.0;0.0;0.0;0;0
0:01:41.57;45.041732;37.376188;622.023;0.0;0.0;0.0;0;0
0:01:41.89;45.041732;37.376188;622.018;0.0;0.0;0.0;0;0
0:01:42.18;45.041732;37.376188;622.007;0.0;0.0;0.0;0;0
0:01:42.49;45.04159;37.375976;621.997;0.0;0.0;0.0;0;0
0:01:42.78;45.04159;37.375976;622.007;0.0;0.0;0.0;0;0
0:01:43.08;45.04159;37.375976;622.011;0.0;0.0;0.0;0;0
0:01:43.39;45.041667;37.376087;622.013;0.0;0.0;0.0;0;0
0:01:43.69;45.041667;37.376087;622.009;0.0;0.0;0.0;0;0
0:01:43.98;45.041667;37.376087;622.009;0.0;0.0;0.0;0;0
0:01:44.29;45.041599;37.375987;622.007;0.0;0.0;0.0;0;0
0:01:44.58;45.041599;37.375987;622.013;0.0;0.0;0.0;0;0
0:01:44.89;45.041599;37.375987;622.012;0.0;0.0;0.0;0;0
