time;lat;lon;alt;roll;pitch;head;ub;nsat
0:00:06.80;44.934208;37.337161;500.0;1.567;-0.001;3.918;0;0
0:00:06.99;44.934192;37.337145;500.0;1.567;-0.001;3.908;0;0
0:00:07.19;44.93417;37.337106;500.0;1.567;-0.001;3.919;0;0
0:00:07.38;44.934163;37.337168;500.0;1.567;-0.001;3.908;0;0
0:00:07.58;44.934143;37.337096;500.0;1.567;-0.001;3.906;0;0
0:00:07.78;44.933577;37.337302;500.0;1.567;0.001;4.146;0;0
0:00:07.98;44.934112;37.337121;500.0;1.567;-0.001;3.895;0;0
0:00:08.17;44.934094;37.337176;500.0;1.567;-0.001;3.895;0;0
0:00:08.36;44.934139;37.337206;500.0;1.567;-0.001;3.909;0;0
0:00:08.54;44.934129;37.337139;500.0;1.567;-0.001;3.909;0;0
0:00:08.73;44.934147;37.337204;500.0;1.567;-0.001;3.911;0;0
0:00:08.94;44.934171;37.33719;500.0;1.567;-0.001;3.915;0;0
0:00:09.13;44.934161;37.337109;500.0;1.567;-0.001;3.915;0;0
0:00:09.32;44.934177;37.33714;500.0;1.567;-0.001;3.911;0;0
0:00:09.51;44.934231;37.337182;500.0;1.567;-0.001;3.92;0;0
0:00:09.70;44.934212;37.337128;500.0;1.567;-0.001;3.92;0;0
0:00:09.89;44.93423;37.337146;500.0;1.567;-0.001;3.914;0;0
0:00:10.09;44.934245;37.33717;500.0;1.567;-0.001;3.914;0;0
0:00:10.28;44.934224;37.33713;500.0;1.567;-0.001;3.909;0;0
0:00:10.47;44.934231;37.337167;500.0;1.567;-0.001;3.909;0;0
0:00:10.67;44.934223;37.33711;500.0;1.567;-0.001;3.919;0;0
0:00:10.89;44.934222;37.337157;500.0;1.567;-0.001;3.918;0;0
0:00:11.08;44.934198;37.337131;500.0;1.567;-0.001;3.918;0;0
0:00:11.28;44.934219;37.337156;500.0;1.567;-0.001;3.913;0;0
0:00:11.47;44.934181;37.337141;500.0;1.567;-0.001;3.907;0;0
0:00:11.67;44.934191;37.337165;500.0;1.567;-0.001;3.907;0;0
0:00:11.86;44.934155;37.33711;500.0;1.567;-0.001;3.891;0;0
0:00:12.05;44.934143;37.337086;500.0;1.567;-0.001;3.88;0;0
0:00:12.25;44.93413;37.337078;500.0;1.567;-0.001;3.871;0;0
0:00:12.47;44.934085;37.337094;500.0;1.567;-0.001;3.871;0;0
0:00:12.66;44.934079;37.337107;500.0;1.567;-0.001;3.904;0;0
0:00:12.85;44.934107;37.337098;500.0;1.567;-0.001;3.868;0;0
0:00:13.03;44.934094;37.337076;500.0;1.567;-0.001;3.868;0;0
0:00:13.42;44.934109;37.337086;500.0;1.567;-0.001;3.876;0;0
0:00:13.62;44.934143;37.33716;500.0;1.567;-0.001;3.876;0;0
0:00:13.82;44.934147;37.337132;500.0;1.567;-0.001;3.886;0;0
0:00:14.02;44.934178;37.337219;500.0;1.567;-0.001;3.9;0;0
0:00:14.22;44.934199;37.337193;500.0;1.567;-0.001;3.91;0;0
0:00:14.43;44.934219;37.337237;500.0;1.567;-0.001;3.939;0;0
0:00:14.63;44.934234;37.337291;500.0;1.567;-0.001;3.916;0;0
0:00:14.83;44.934227;37.337253;500.0;1.567;-0.001;3.941;0;0
0:00:15.03;44.934205;37.337263;500.0;1.567;-0.001;3.941;0;0
0:00:15.22;44.93422;37.337301;500.0;1.567;-0.001;3.951;0;0
0:00:15.42;44.934219;37.337333;500.0;1.567;-0.001;3.951;0;0
0:00:15.62;44.934207;37.337274;500.0;1.567;-0.001;3.937;0;0
0:00:15.81;44.93419;37.337268;500.0;1.567;-0.001;3.937;0;0
0:00:16.01;44.934208;37.337255;500.0;1.567;-0.001;3.922;0;0
0:00:16.20;44.934191;37.337252;500.0;1.567;-0.001;3.914;0;0
0:00:16.41;44.934184;37.337212;500.0;1.567;-0.001;3.914;0;0
0:00:16.60;44.93418;37.337183;500.0;1.567;-0.001;3.912;0;0
0:00:16.79;44.934182;37.33719;500.0;1.567;-0.001;3.912;0;0
0:00:16.98;44.934182;37.337184;500.0;1.567;-0.001;3.893;0;0
0:00:17.17;44.934173;37.337175;500.0;1.567;-0.001;3.892;0;0
0:00:17.38;44.934145;37.337188;500.0;1.567;-0.001;3.894;0;0
0:00:17.56;44.934166;37.337194;500.0;1.567;-0.001;3.891;0;0
0:00:17.76;44.934137;37.337203;500.0;1.567;-0.001;3.891;0;0
0:00:18.08;44.9342;37.337209;500.0;1.567;-0.001;3.915;0;0
0:00:18.31;44.934201;37.337242;500.0;1.567;-0.001;3.905;0;0
0:00:18.69;44.934219;37.337147;500.0;1.567;-0.001;3.911;0;0
0:00:18.92;44.934251;37.337166;500.0;1.567;-0.001;3.911;0;0
0:00:19.13;44.934222;37.337204;500.0;1.567;-0.001;3.891;0;0
0:00:19.57;44.934181;37.33721;500.0;1.567;-0.001;3.911;0;0
0:00:19.88;44.93416;37.33719;500.0;1.567;-0.001;3.897;0;0
0:00:20.18;44.9342;37.337213;500.0;1.567;-0.001;3.914;0;0
0:00:20.40;44.934224;37.337175;500.0;1.567;-0.001;3.914;0;0
0:00:20.78;44.934234;37.337157;500.0;1.567;-0.001;3.909;0;0
0:00:21.02;44.934221;37.337142;500.0;1.567;-0.001;3.9;0;0
0:00:21.22;44.934193;37.33716;500.0;1.567;-0.001;3.9;0;0
0:00:21.41;44.93418;37.337207;500.0;1.567;-0.001;3.88;0;0
0:00:21.61;44.934137;37.337208;500.0;1.567;-0.001;3.888;0;0
0:00:22.02;44.934163;37.337209;500.0;1.567;-0.001;3.888;0;0
0:00:22.32;44.934139;37.337196;500.0;1.567;-0.001;3.884;0;0
0:00:22.57;44.934181;37.337218;500.0;1.567;-0.001;3.9;0;0
0:00:22.77;44.934229;37.337199;500.0;1.567;-0.001;3.903;0;0
0:00:22.97;44.934227;37.337137;500.0;1.567;-0.001;3.901;0;0
0:00:23.16;44.93424;37.337209;500.0;1.567;-0.001;3.897;0;0
0:00:23.36;44.934174;37.337171;500.0;1.567;-0.001;3.897;0;0
0:00:23.54;44.934168;37.337231;500.0;1.567;-0.001;3.91;0;0
0:00:23.73;44.934177;37.337231;500.0;1.567;-0.001;3.908;0;0
0:00:23.94;44.934177;37.337193;500.0;1.567;-0.001;3.908;0;0
0:00:24.13;44.934208;37.337248;500.0;1.567;-0.001;3.918;0;0
0:00:24.32;44.934199;37.337171;500.0;1.567;-0.001;3.907;0;0
0:00:24.52;44.934204;37.337217;500.0;1.567;-0.001;3.917;0;0
0:00:24.72;44.934214;37.33715;500.0;1.567;-0.001;3.917;0;0
0:00:24.92;44.934208;37.337153;500.0;1.567;-0.001;3.905;0;0
0:00:25.12;44.934215;37.337217;500.0;1.567;-0.001;3.905;0;0
0:00:25.31;44.934216;37.337184;500.0;1.567;-0.001;3.83;0;0
0:00:25.51;44.934248;37.337085;500.0;1.567;-0.001;3.83;0;0
0:00:25.71;44.934279;37.336805;500.0;1.566;-0.001;3.686;0;0
0:00:25.91;44.934275;37.336571;500.0;1.565;-0.001;3.533;0;0
0:00:26.28;44.934112;37.336758;500.0;1.565;-0.001;3.146;0;0
0:00:26.47;44.933932;37.336892;500.0;1.565;-0.001;3.146;0;0
0:00:26.66;44.933864;37.337172;500.0;1.567;-0.0;3.058;0;0
0:00:27.23;44.933744;37.337793;500.0;1.568;-0.0;2.942;0;0
0:00:27.48;44.933721;37.337889;500.0;1.568;-0.0;2.942;0;0
0:00:27.91;44.933684;37.338444;500.0;1.568;0.0;2.899;0;0
0:00:28.16;44.933664;37.338655;500.0;1.568;-0.0;2.699;0;0
0:00:28.42;44.933661;37.338659;500.0;1.568;-0.0;2.553;0;0
0:00:28.81;44.933658;37.338671;500.0;1.568;-0.0;2.553;0;0
0:00:29.03;44.933683;37.338676;500.0;1.568;-0.0;2.465;0;0
0:00:29.49;44.933703;37.338536;500.0;1.568;-0.0;2.452;0;0
0:00:29.70;44.933709;37.338498;500.0;1.568;-0.0;2.452;0;0
0:00:29.92;44.933726;37.338482;500.0;1.569;-0.0;2.44;0;0
0:00:30.31;44.933755;37.338525;500.0;1.569;-0.0;2.44;0;0
0:00:30.52;44.93369;37.338606;500.0;1.569;-0.0;2.437;0;0
0:00:30.74;44.933726;37.338663;500.0;1.569;-0.0;2.434;0;0
0:00:30.96;44.933696;37.338674;500.0;1.569;-0.0;2.431;0;0
0:00:31.16;44.933606;37.338729;500.0;1.569;-0.0;2.425;0;0
0:00:32.31;44.933505;37.338999;500.0;1.569;-0.0;2.425;0;0
0:00:32.72;44.933519;37.338974;500.0;1.569;-0.0;2.457;0;0
0:00:33.31;44.933557;37.338828;500.0;1.568;-0.0;2.472;0;0
0:00:33.71;44.933597;37.338656;500.0;1.568;-0.0;2.472;0;0
0:00:33.92;44.933654;37.338616;500.0;1.568;-0.0;2.493;0;0
0:00:34.12;44.933694;37.338527;500.0;1.568;-0.0;2.506;0;0
0:00:34.33;44.933702;37.33849;500.0;1.568;-0.0;2.506;0;0
0:00:34.56;44.933734;37.338375;500.0;1.568;-0.0;2.523;0;0
0:00:34.76;44.933721;37.338294;500.0;1.568;-0.0;2.523;0;0
0:00:34.95;44.933728;37.338194;500.0;1.568;-0.0;2.537;0;0
0:00:35.34;44.933694;37.338163;500.0;1.568;-0.0;2.53;0;0
0:00:35.54;44.933729;37.338118;500.0;1.568;-0.0;2.53;0;0
0:00:35.75;44.933717;37.338166;500.0;1.568;-0.0;2.559;0;0
0:00:36.13;44.933723;37.338153;500.0;1.568;-0.0;2.562;0;0
0:00:36.33;44.933641;37.338166;500.0;1.568;-0.0;2.562;0;0
0:00:36.54;44.933633;37.33819;500.0;1.568;0.0;2.564;0;0
0:00:36.74;44.933573;37.338212;500.0;1.568;0.0;2.572;0;0
0:00:37.00;44.933537;37.33824;500.0;1.568;0.0;2.569;0;0
0:00:37.27;44.933542;37.338298;500.0;1.568;0.0;2.572;0;0
0:00:37.51;44.933528;37.338304;500.0;1.568;-0.0;2.571;0;0
0:00:37.74;44.933529;37.338274;500.0;1.568;0.0;2.572;0;0
0:00:37.94;44.933487;37.338189;500.0;1.568;0.0;2.572;0;0
0:00:38.15;44.933487;37.338158;500.0;1.568;0.0;2.571;0;0
0:00:38.34;44.933468;37.338171;500.0;1.568;0.0;2.577;0;0
0:00:38.56;44.933505;37.338118;500.0;1.568;0.0;2.574;0;0
0:00:38.77;44.933194;37.337124;500.0;1.568;0.0;2.354;0;0
0:00:38.97;44.933453;37.337937;500.0;1.568;0.0;2.354;0;0
0:00:39.18;44.9334;37.33793;500.0;1.569;0.0;2.592;0;0
0:00:39.45;44.933402;37.33791;500.0;1.568;0.0;2.581;0;0
0:00:39.72;44.93345;37.337889;500.0;1.568;0.0;2.581;0;0
0:00:39.95;44.933429;37.337875;500.0;1.568;0.0;2.583;0;0
0:00:40.74;44.933271;37.337706;500.0;1.568;0.0;2.583;0;0
0:00:40.96;44.93347;37.337434;500.0;1.568;0.001;2.626;0;0
0:00:41.15;44.933228;37.337691;500.0;1.568;0.001;2.586;0;0
0:00:41.36;44.933213;37.337666;500.0;1.568;0.001;2.586;0;0
0:00:41.56;44.933181;37.337636;500.0;1.568;0.001;2.59;0;0
0:00:41.77;44.933151;37.337609;500.0;1.568;0.001;2.582;0;0
0:00:41.97;44.933174;37.337526;500.0;1.568;0.001;2.582;0;0
0:00:42.18;44.933108;37.337479;500.0;1.568;0.001;2.583;0;0
0:00:42.39;44.933087;37.337432;500.0;1.568;0.001;2.583;0;0
0:00:42.59;44.933064;37.337384;500.0;1.568;0.001;2.585;0;0
0:00:42.80;44.93305;37.337384;500.0;1.568;0.001;2.585;0;0
0:00:43.03;44.933066;37.337319;500.0;1.568;0.001;2.58;0;0
0:00:43.23;44.933069;37.337303;500.0;1.568;0.001;2.585;0;0
0:00:43.47;44.932989;37.337281;500.0;1.568;0.001;2.585;0;0
0:00:43.68;44.932972;37.33723;500.0;1.568;0.001;2.582;0;0
0:00:43.88;44.932884;37.33718;500.0;1.568;0.001;2.581;0;0
0:00:44.10;44.932828;37.337132;500.0;1.568;0.002;2.576;0;0
0:00:44.30;44.932833;37.337129;500.0;1.568;0.002;2.576;0;0
0:00:44.51;44.932784;37.337172;500.0;1.568;0.002;2.573;0;0
0:00:44.71;44.93275;37.337095;500.0;1.568;0.002;2.573;0;0
0:00:44.92;44.932684;37.33702;500.0;1.568;0.002;2.573;0;0
0:00:45.14;44.932625;37.336951;500.0;1.568;0.002;2.568;0;0
0:00:45.35;44.932587;37.336914;500.0;1.568;0.002;2.575;0;0
0:00:45.56;44.932512;37.336871;500.0;1.568;0.002;2.573;0;0
0:00:45.77;44.932508;37.33691;500.0;1.568;0.002;2.573;0;0
0:00:45.96;44.932529;37.336937;500.0;1.568;0.002;2.571;0;0
0:00:46.17;44.932494;37.336854;500.0;1.568;0.003;2.57;0;0
0:00:46.38;44.932488;37.336912;500.0;1.568;0.003;2.566;0;0
0:00:46.58;44.932577;37.33702;500.0;1.568;0.002;2.573;0;0
0:00:46.78;44.932717;37.337054;500.0;1.568;0.002;2.564;0;0
0:00:46.99;44.932893;37.337167;500.0;1.568;0.002;2.558;0;0
0:00:47.21;44.932919;37.33723;500.0;1.568;0.002;2.558;0;0
0:00:47.44;44.933064;37.337328;500.0;1.568;0.002;2.554;0;0
0:00:47.83;44.933316;37.337536;500.0;1.568;0.001;2.549;0;0
0:00:48.06;44.933403;37.337564;500.0;1.568;0.001;2.541;0;0
0:00:48.26;44.93343;37.337636;500.0;1.568;0.001;2.543;0;0
0:00:48.64;44.93345;37.337692;500.0;1.568;0.001;2.539;0;0
0:00:48.85;44.933431;37.337692;500.0;1.568;0.001;2.539;0;0
0:00:49.22;44.933388;37.337786;500.0;1.568;0.001;2.538;0;0
0:00:49.43;44.933379;37.337846;500.0;1.568;0.001;2.541;0;0
0:00:49.83;44.933444;37.337972;500.0;1.568;0.001;2.538;0;0
0:00:50.05;44.933478;37.338077;500.0;1.568;0.001;2.534;0;0
0:00:50.26;44.933462;37.338085;500.0;1.568;0.001;2.527;0;0
0:00:50.46;44.933438;37.338141;500.0;1.568;0.001;2.527;0;0
0:00:50.66;44.933533;37.338259;500.0;1.568;0.001;2.521;0;0
0:00:50.86;44.933513;37.338295;500.0;1.568;0.001;2.521;0;0
0:00:51.07;44.933457;37.33822;500.0;1.568;0.001;2.512;0;0
0:00:51.26;44.933454;37.338217;500.0;1.568;0.001;2.512;0;0
0:00:51.46;44.93352;37.338241;500.0;1.568;0.001;2.513;0;0
0:00:51.67;44.933488;37.338221;500.0;1.568;0.001;2.513;0;0
0:00:51.86;44.933489;37.33821;500.0;1.568;0.001;2.514;0;0
0:00:52.06;44.933523;37.338223;500.0;1.568;0.001;2.513;0;0
0:00:52.26;44.933612;37.338248;500.0;1.568;0.001;2.504;0;0
0:00:52.47;44.933691;37.338319;500.0;1.568;0.001;2.504;0;0
0:00:52.66;44.933668;37.338277;500.0;1.568;0.001;2.503;0;0
0:00:52.88;44.933685;37.338287;500.0;1.568;0.001;2.497;0;0
0:00:53.09;44.933695;37.338312;500.0;1.568;0.001;2.508;0;0
0:00:53.34;44.933744;37.33836;500.0;1.568;0.001;2.508;0;0
0:00:53.56;44.933626;37.338287;500.0;1.568;0.0;2.489;0;0
0:00:53.76;44.933637;37.338249;500.0;1.568;0.001;2.501;0;0
0:00:53.96;44.933645;37.338292;500.0;1.568;0.001;2.501;0;0
0:00:54.17;44.933621;37.338229;500.0;1.568;0.001;2.496;0;0
0:00:54.38;44.933621;37.338224;500.0;1.568;0.001;2.496;0;0
0:00:54.58;44.933677;37.338303;500.0;1.569;0.001;2.499;0;0
0:00:54.78;44.933689;37.338332;500.0;1.569;0.001;2.499;0;0
0:00:55.17;44.93367;37.338385;500.0;1.569;0.001;2.498;0;0
0:00:55.38;44.93372;37.338459;500.0;1.569;0.0;2.496;0;0
0:00:55.60;44.933787;37.338514;500.0;1.569;0.0;2.502;0;0
0:00:55.80;44.933801;37.338472;500.0;1.568;0.0;2.493;0;0
0:00:56.01;44.933769;37.338445;500.0;1.568;0.0;2.493;0;0
0:00:56.21;44.933765;37.338456;500.0;1.568;0.0;2.505;0;0
0:00:56.60;44.933803;37.338362;500.0;1.568;0.0;2.506;0;0
0:00:56.80;44.933782;37.338316;500.0;1.568;0.0;2.506;0;0
0:00:57.02;44.933825;37.338359;500.0;1.568;0.0;2.515;0;0
0:00:57.23;44.933936;37.338345;500.0;1.568;0.0;2.515;0;0
0:00:57.46;44.933895;37.338343;500.0;1.568;0.001;2.51;0;0
0:00:58.04;44.933923;37.338474;500.0;1.568;0.001;2.51;0;0
0:00:58.25;44.934273;37.338116;500.0;1.568;0.001;2.582;0;0
0:00:58.45;44.933952;37.338549;500.0;1.569;0.0;2.506;0;0
0:00:58.65;44.933873;37.338557;500.0;1.568;0.0;2.511;0;0
0:00:58.88;44.933851;37.338602;500.0;1.568;0.001;2.507;0;0
0:00:59.08;44.933497;37.338395;500.0;1.568;0.001;2.507;0;0
0:00:59.28;44.933787;37.338601;500.0;1.569;0.001;2.502;0;0
0:00:59.66;44.933827;37.338694;500.0;1.569;0.001;2.501;0;0
0:00:59.86;44.933819;37.338661;500.0;1.568;0.001;2.497;0;0
0:01:00.06;44.93379;37.3387;500.0;1.569;0.001;2.501;0;0
0:01:00.26;44.933857;37.338713;500.0;1.569;0.001;2.501;0;0
0:01:00.46;44.933898;37.338735;500.0;1.569;0.001;2.495;0;0
0:01:00.67;44.933924;37.338737;500.0;1.568;0.001;2.502;0;0
0:01:00.87;44.933859;37.338631;500.0;1.568;0.001;2.502;0;0
0:01:01.06;44.933614;37.339434;500.0;1.568;0.001;2.485;0;0
0:01:01.26;44.933898;37.338545;500.0;1.568;0.001;2.485;0;0
0:01:01.47;44.933905;37.338572;500.0;1.568;0.001;2.511;0;0
0:01:01.67;44.933868;37.338514;500.0;1.568;0.0;2.512;0;0
0:01:01.87;44.934733;37.337868;500.0;1.569;0.0;2.491;0;0
0:01:02.06;44.933969;37.338537;500.0;1.569;0.001;2.51;0;0
0:01:02.27;44.934026;37.338576;500.0;1.568;0.001;2.509;0;0
0:01:02.47;44.934097;37.338683;500.0;1.568;0.001;2.509;0;0
0:01:02.66;44.934114;37.338719;500.0;1.568;0.001;2.511;0;0
0:01:02.85;44.934086;37.338725;500.0;1.568;0.001;2.511;0;0
0:01:03.06;44.934095;37.338788;500.0;1.568;0.0;2.514;0;0
0:01:03.26;44.93412;37.338841;500.0;1.568;0.0;2.512;0;0
0:01:03.83;44.934019;37.338752;500.0;1.568;0.0;2.512;0;0
0:01:04.04;44.934024;37.33879;500.0;1.568;0.001;2.512;0;0
0:01:04.44;44.934097;37.338819;500.0;1.568;0.001;2.509;0;0
0:01:04.64;44.934073;37.338799;500.0;1.568;0.001;2.509;0;0
0:01:04.84;44.934102;37.338787;500.0;1.568;0.001;2.508;0;0
0:01:05.06;44.934117;37.338827;500.0;1.568;0.001;2.512;0;0
0:01:05.27;44.934181;37.338827;500.0;1.568;0.001;2.512;0;0
0:01:05.47;44.934198;37.33881;500.0;1.568;0.001;2.511;0;0
0:01:05.67;44.934161;37.338785;500.0;1.568;0.001;2.515;0;0
0:01:05.87;44.934199;37.33879;500.0;1.568;0.001;2.517;0;0
0:01:06.08;44.934185;37.338759;500.0;1.568;0.001;2.516;0;0
0:01:06.29;44.934185;37.338749;500.0;1.568;0.001;2.516;0;0
0:01:06.49;44.934104;37.338679;500.0;1.568;0.001;2.514;0;0
0:01:06.69;44.934127;37.33875;500.0;1.568;0.001;2.514;0;0
0:01:06.89;44.934128;37.338769;500.0;1.568;0.001;2.519;0;0
0:01:07.10;44.934133;37.338807;500.0;1.568;0.001;2.52;0;0
0:01:07.32;44.934118;37.338823;500.0;1.568;0.001;2.515;0;0
0:01:07.54;44.934203;37.338897;500.0;1.568;0.001;2.516;0;0
0:01:07.74;44.934215;37.338918;500.0;1.568;0.001;2.516;0;0
0:01:07.97;44.934218;37.338909;500.0;1.568;0.001;2.517;0;0
0:01:08.17;44.934217;37.338934;500.0;1.568;0.001;2.517;0;0
0:01:08.38;44.934256;37.338947;500.0;1.568;0.001;2.517;0;0
0:01:08.58;44.934219;37.338875;500.0;1.568;0.001;2.521;0;0
0:01:08.77;44.934176;37.338859;500.0;1.568;0.001;2.517;0;0
0:01:08.97;44.934222;37.338911;500.0;1.568;0.001;2.52;0;0
0:01:09.17;44.933974;37.337988;500.0;1.569;-0.001;2.06;0;0
0:01:09.37;44.934235;37.338945;500.0;1.569;0.001;2.535;0;0
0:01:09.57;44.934254;37.338983;500.0;1.568;0.001;2.521;0;0
0:01:09.78;44.93435;37.33906;500.0;1.568;0.001;2.522;0;0
0:01:09.99;44.934361;37.33906;500.0;1.568;0.001;2.516;0;0
0:01:10.20;44.933802;37.338623;500.0;1.568;0.001;2.516;0;0
0:01:10.41;44.934367;37.33908;500.0;1.569;-0.0;1.862;0;0
0:01:10.62;44.934407;37.33911;500.0;1.568;0.0;2.52;0;0
0:01:10.84;44.934419;37.339089;500.0;1.568;0.0;2.518;0;0
0:01:11.05;44.934361;37.339041;500.0;1.568;0.001;2.517;0;0
0:01:11.26;44.934358;37.339084;500.0;1.568;0.001;2.518;0;0
0:01:11.47;44.934386;37.339118;500.0;1.568;0.001;2.518;0;0
0:01:11.68;44.934347;37.339056;500.0;1.568;0.001;2.519;0;0
0:01:11.89;44.934366;37.339089;500.0;1.568;0.001;2.518;0;0
0:01:12.10;44.934432;37.339179;500.0;1.568;0.001;2.518;0;0
0:01:12.31;44.934434;37.339168;500.0;1.568;0.001;2.518;0;0
0:01:12.53;44.934453;37.339179;500.0;1.568;0.001;2.518;0;0
0:01:12.77;44.93446;37.339223;500.0;1.568;0.001;2.518;0;0
0:01:12.98;44.934497;37.339238;500.0;1.568;0.001;2.514;0;0
0:01:13.20;44.9345;37.33924;500.0;1.568;0.0;2.516;0;0
0:01:13.42;44.934097;37.338647;500.0;1.568;0.001;2.517;0;0
0:01:13.64;44.934468;37.339183;500.0;1.569;0.001;2.526;0;0
0:01:13.86;44.934468;37.339131;500.0;1.568;0.001;2.52;0;0
0:01:14.06;44.93443;37.339099;500.0;1.568;0.001;2.52;0;0
0:01:14.27;44.934456;37.339097;500.0;1.568;0.001;2.52;0;0
0:01:14.47;44.93448;37.3391;500.0;1.568;0.001;2.52;0;0
0:01:14.67;44.93448;37.339116;500.0;1.568;0.001;2.526;0;0
0:01:14.87;44.934541;37.33916;500.0;1.568;0.001;2.523;0;0
0:01:15.08;44.934546;37.339163;500.0;1.568;0.001;2.523;0;0
0:01:15.28;44.93454;37.3392;500.0;1.568;0.001;2.526;0;0
0:01:15.49;44.934605;37.339287;500.0;1.568;0.001;2.522;0;0
0:01:15.70;44.934567;37.33928;500.0;1.568;0.001;2.522;0;0
0:01:15.90;44.934555;37.339297;500.0;1.568;0.001;2.52;0;0
0:01:16.11;44.934541;37.339282;500.0;1.568;0.001;2.52;0;0
0:01:16.31;44.934506;37.339247;500.0;1.568;0.001;2.522;0;0
0:01:16.52;44.934462;37.339223;500.0;1.568;0.001;2.521;0;0
0:01:16.72;44.934477;37.339227;500.0;1.568;0.001;2.523;0;0
0:01:16.93;44.934486;37.339212;500.0;1.568;0.001;2.525;0;0
0:01:17.16;44.934477;37.339231;500.0;1.568;0.001;2.525;0;0
0:01:17.37;44.93455;37.339297;500.0;1.568;0.001;2.523;0;0
0:01:17.58;44.934596;37.339346;500.0;1.568;0.001;2.523;0;0
0:01:17.79;44.934615;37.339356;500.0;1.568;0.001;2.518;0;0
0:01:18.06;44.934671;37.339415;500.0;1.568;0.001;2.522;0;0
0:01:18.28;44.934733;37.339456;500.0;1.568;0.0;2.52;0;0
0:01:18.49;44.934694;37.339404;500.0;1.568;0.001;2.524;0;0
0:01:18.70;44.934663;37.339407;500.0;1.568;0.001;2.521;0;0
0:01:18.91;44.934711;37.339432;500.0;1.568;0.001;2.526;0;0
0:01:19.11;44.934667;37.339376;500.0;1.568;0.001;2.526;0;0
0:01:19.32;44.934661;37.339379;500.0;1.568;0.001;2.525;0;0
0:01:19.73;44.934771;37.339442;500.0;1.568;0.001;2.527;0;0
0:01:19.95;44.934727;37.339367;500.0;1.568;0.001;2.527;0;0
0:01:20.16;44.934765;37.339388;500.0;1.568;0.001;2.521;0;0
0:01:20.36;44.93481;37.339435;500.0;1.568;0.001;2.526;0;0
0:01:20.57;44.934776;37.339401;500.0;1.568;0.001;2.526;0;0
0:01:20.77;44.93479;37.339436;500.0;1.568;0.001;2.53;0;0
0:01:21.06;44.934776;37.339431;500.0;1.568;0.001;2.53;0;0
0:01:21.55;44.934735;37.339407;500.0;1.568;0.001;2.527;0;0
0:01:21.79;44.934707;37.339404;500.0;1.568;0.001;2.527;0;0
0:01:22.00;44.934739;37.339423;500.0;1.568;0.001;2.53;0;0
0:01:22.20;44.934734;37.339404;500.0;1.568;0.001;2.53;0;0
0:01:22.42;44.934842;37.33948;500.0;1.568;0.001;2.524;0;0
0:01:22.64;44.934888;37.339507;500.0;1.568;0.001;2.525;0;0
0:01:22.85;44.934858;37.339527;500.0;1.568;0.001;2.53;0;0
0:01:23.06;44.934894;37.339569;500.0;1.568;0.001;2.53;0;0
0:01:23.26;44.93496;37.339614;500.0;1.568;0.001;2.524;0;0
0:01:23.46;44.934912;37.339545;500.0;1.568;0.001;2.524;0;0
